,Path,Canonical,Transcript,Speaker,L1
412,L2_arctic_WAV/ERMS_arctic_a0233,ay n eh v er ah l aw w ah t k ae n t b iy ch ey n jh d t uw ah n oy m iy,ay n eh b er ah l aw w aa t k aa n b iy ch ey n jh t uw ah n oy m iy,ERMS,Spanish
413,L2_arctic_WAV/ERMS_arctic_a0254,s t r ey t aw t dh ey s w ae m dh eh r hh eh d z g r ow ih ng s m ao l er ah n d s m ao l er,eh s t r ey t aw t dh ey s w aa m dh eh r hh eh d s g r ow ih ng s m ao l er ah n d s m ao l er,ERMS,Spanish
414,L2_arctic_WAV/ERMS_arctic_a0260,n ow b aa d iy n y uw hh ih z hh ih s t ah r iy dh ey ah v dh ah hh uh n t ah l iy s t ah v ao l,n ow b ao d iy n y uw hh iy z hh iy s t ao r iy d ey ah v d ah jh uh n t ah l iy s t ah v ao l,ERMS,Spanish
415,L2_arctic_WAV/ERMS_arctic_a0265,dh ah d ih s k ah v er iy s iy m d t uw hh ae v b ih n m ey d ao n dh ah s p er ah v dh ah m ow m ah n t,d eh d iy s k ah v er iy s iy m t t uw hh ae v b iy ng m ey d ao n d ah s p uw r ah f d ah m ao m ah n t,ERMS,Spanish
416,L2_arctic_WAV/ERMS_arctic_a0269,dh ae t s w eh r dh ey k ah t ao f dh ah s k aa t ih sh ch iy f s ah n d k ih l d ao l hh ae n z,d aa t s w eh r d ey k uw t ao f d eh s k aa t ih sh ch iy f aa n d k iy l ao l hh aa n s,ERMS,Spanish
417,L2_arctic_WAV/ERMS_arctic_a0271,n aw p l iy z g ih v ah p l ey n s t ey t m ah n t ah v w ah t ah k er d,n aw p l iy z g iy b ah p l ey n eh s t ey t m ah n ah v w aa t ah k uw r t,ERMS,Spanish
418,L2_arctic_WAV/ERMS_arctic_a0295,ah n d t w eh n t iy m eh n k uh d hh ow l d ih t w ih th s p ih r z ae n d ae r ow z,ah n d t w eh n t iy m eh ng k uh d hh ow l d ih t w ih th s p ih r s ae n d ae r ow z,ERMS,Spanish
419,L2_arctic_WAV/ERMS_arctic_a0298,dh ih s t ae s ih t p r aa m ah s ah v k ah n t ih n y uw d ah k w ey n t ah n s g ey v s ae k s ah n ah l ih t ah l jh oy th r ih l,d iy s t ae s ih t p r aa m ah s ah v k ah n t ih n y uw t ah k w ey n t ah n s g ey v s ae k s ah n ah l iy t ah l jh oy t r iy l,ERMS,Spanish
420,L2_arctic_WAV/ERMS_arctic_a0299,ay t eh l y uw ay ae m d ih s g ah s t ah d w ih th dh ih s ah d v eh n ch er t aa m f uw l er iy ah n d r aa t,ay t eh l y uw ay ae m d ih s g ah s t ah d w iy t d iy s ah d b eh n ch er t uw m f uw l er iy aa n d r ow t,ERMS,Spanish
421,L2_arctic_WAV/ERMS_arctic_a0300,f r ah m m ay er l iy ah s t r eh k ah l eh k sh ah n m ay s l iy p w ah z ah p ih r iy ah d ah v t eh r er,f r ah m m ay er l iy ah s t r eh k ah l eh k sh ah n m ay eh s l iy p w ah s ah p ih r iy ah d ah v t eh r er,ERMS,Spanish
422,L2_arctic_WAV/ERMS_arctic_a0303,b ah t dh ey m ey k dh ah m ih s t ey k ah v ih g n ao r ih ng dh eh r ow n d uw ae l ah t iy,b aa t d ey m ey k d eh m ih s t ey k ah v iy g n ao r ih ng d eh r ow n d uw aa l ah t iy,ERMS,Spanish
423,L2_arctic_WAV/ERMS_arctic_a0320,w ih th m ay s t r eh ng th ay s l ae m d ih t f uh l ih n t uw r eh d ay z f ey s,w iy t m ay eh s t r eh n ay eh s l ae m d ih t f uw l iy n t uw r eh d ay s f ey s,ERMS,Spanish
424,L2_arctic_WAV/ERMS_arctic_a0363,ih t ih z n aa t ah n ah t eh m p t t ah s m ae sh dh ah m aa r k ah t,iy t iy s n ao t ah n ah t eh m p t t ah sh m aa sh d ah m aa r k ah t,ERMS,Spanish
425,L2_arctic_WAV/ERMS_arctic_a0369,ih n p aa r t n er sh ih p w ih dh dh ey l ay t dh ah p eh r r ey d ih d dh ah s ae n hh ow z ey ih n t er er b ah n,iy n p aa r t n er sh iy p w iy d d ey l ay t d eh p eh w r ey d ih d d eh s ae n hh ow s ey iy n t er er b ah n,ERMS,Spanish
426,L2_arctic_WAV/ERMS_arctic_a0401,dh ah m ae n s m ay l d g r ih m l iy ah n d b r ao t ah hh ae ch ah t ah n d ah k l ah b,d ah m aa n eh s m ay l iy g r iy m l iy ah n d b r ao t ah hh ae ch ah t ah n d ah k l ah f,ERMS,Spanish
427,L2_arctic_WAV/ERMS_arctic_a0416,dh iy ae d ih d w ey t hh ae d ah v ah l aa s ah t iy ah v f ih f t iy n m ay l z p er aw r,d iy ae d ih d w ey t hh aa d ah v ih l aa s ah t iy ah v f iy f t iy n m ay l s p er aw r,ERMS,Spanish
428,L2_arctic_WAV/ERMS_arctic_a0441,v ay ah l ah n t l ay f ah n d ae th l eh t ih k s p ao r t s hh ae d n eh v er ah p iy l d t uw m iy,b ay ah l ah n t l ay f ah n d ae t l eh t ih k s p ao r t s hh aa d n eh b er ah p iy l d t uw m iy,ERMS,Spanish
429,L2_arctic_WAV/ERMS_arctic_a0487,dh ah r ih v er b eh r d ih t s b uh z ah m ae n d s n ao r t ih ng s t iy m b ow t s ch ae l ah n jh d dh ah w ih l d er n ah s,d ah r ih b er b eh r d iy t s b ao s ah m aa n d eh s n ao r t ih ng s t iy m b ow t s ch aa l ah n jh d d eh w iy l d er n ah s,ERMS,Spanish
430,L2_arctic_WAV/ERMS_arctic_a0500,hh uw dh ah d eh v ah l g ey v ih t t uw y uw t uw b iy jh ah jh ae n d jh uh r iy,hh uw dh ah d eh b ah l g ey v iy t t uw y uw t uw b iy d eh jh aa ch aa n d y uh r iy,ERMS,Spanish
431,L2_arctic_WAV/ERMS_arctic_a0548,ao l s ow ch er ch ah z ah n d p r iy ch er z ay hh ae d n eh v er n ow n,ao l s ow ch er ch ah s ah n d p r iy ch er s ay hh aa d n eh b er n ow n,ERMS,Spanish
432,L2_arctic_WAV/ERMS_arctic_a0556,hh w ay hh iy z b ao t f ao r t iy p aw n z ah v g uh d z f r ah m y uw ao r eh d iy,hh w ay hh iy z b ao t f ao r t iy p aw n z ah v g uh d s f r ah n jh uw ao r eh d iy,ERMS,Spanish
433,L2_arctic_WAV/ERMS_arctic_b0019,hh ih z s ih ih m hh ae n z g r ih p t dh iy eh jh ah z ah v dh ah t ey b ah l,hh iy s eh s iy ih m hh aa n s g r ih p t d iy eh ch ah v d ah t ey b ah l,ERMS,Spanish
434,L2_arctic_WAV/ERMS_arctic_b0042,t eh n m ih n ah t s hh ae d n aa t ih l ae p s t s ih n s hh iy hh ae d d r aa p t dh ah hh ae ng k er ch ih f,t eh n m iy n iy t s hh ae d n aa t ih l ey p s s iy n s hh iy hh ae d d r aa p t dh eh hh ae ng k er ch ih f,ERMS,Spanish
435,L2_arctic_WAV/ERMS_arctic_b0070,dh eh r w ah z n ow ch ae n s t ah f ay er w ih dh aw t hh ih t ih ng hh ih m,d eh r w aa s n ow ch aa n s t ah f ay er w ih d aw t hh iy t iy ng hh ih m,ERMS,Spanish
436,L2_arctic_WAV/ERMS_arctic_b0150,ae n d hh iy w ah z f ih l d w ih dh ah s t r ey n jh ah n d f ao r b ow d ih ng f ih r,aa n d hh iy w ah s f iy l w iy d ah s t r ey n jh ah n d f ao r b ow d ih ng f ih r,ERMS,Spanish
437,L2_arctic_WAV/ERMS_arctic_b0187,hh er ah ch iy v m ah n t s w ih th k ow k ow n ae t s w er ah r eh v ah l ey sh ah n,hh er ah ch iy b m ah n t s w iy t k ow k ow n aa t s w er ah r eh b ah l ey sh ah n,ERMS,Spanish
438,L2_arctic_WAV/ERMS_arctic_b0269,hh w ay n aa t l ay k eh n iy r ey l r ow d s t ey sh ah n ao r f eh r iy d iy p ow,hh w ay n aa t l ay k eh n iy r ey l r ow d s t ey sh ah n ao r f eh r iy d iy p ow t,ERMS,Spanish
439,L2_arctic_WAV/ERMS_arctic_b0279,hh iy g ey v w ah n l ae s s n aa r l ah n d s l ih d f r ah m v y uw ah m ah ng dh ah t r iy z,hh iy g ey v w ah n l ae s s n aa r aa n d s l iy d f r ah m b y uw ah m ao n dh ah t r iy s,ERMS,Spanish
440,L2_arctic_WAV/ERMS_arctic_b0298,hh ih z hh ae n d sh aa t aw t ah n d k l ah ch t k r uh k ah d l eh g b ay dh ah n eh k,hh iy z hh aa n d sh uw t aw t aa n d k l ah ch k r uh k l eh k b ay d eh n eh k,ERMS,Spanish
441,L2_arctic_WAV/ERMS_arctic_b0304,hh ih z p r iy v iy ah s w ay v z hh ae d n eh v er l ih v d l ao ng ih n ah f t uw b eh r hh ih m ch ih l d r ah n,hh iy s p r iy b iy ah s w ay v s hh aa d n eh b er l iy v d l ao ng ih n ah f t uw b eh r hh ih m ch iy l d r ah n,ERMS,Spanish
442,L2_arctic_WAV/ERMS_arctic_b0413,hh iy m ey d ih z ay er t ih ih s k ey p p ey n ao r t uw ih n jh oy p l eh zh er,hh iy m ey d ih s ay er t ih ih s k ey p p ey n ao r t uw ih n jh oy p l eh sh er,ERMS,Spanish
443,L2_arctic_WAV/ERMS_arctic_b0434,dh ah s t uw er d hh ae z jh ah s t t eh n d er d m iy ah r ih s p eh k t f ah l b ih t ah v ah d v ay s,d eh s t uw er hh ae s jh ah s t t eh n d er d m iy ah r ih s f eh k t f uw l b iy t ah v aa d b ay s,ERMS,Spanish
444,L2_arctic_WAV/ERMS_arctic_b0461,b ay v ah r ch uw ah v dh ae t p aw er w iy sh ae l r ih m ey n ih n p aw er,b ay b iy r ch uw ah v d aa t p aw er w iy sh ae l r ih m ey n iy n p aw er,ERMS,Spanish
445,L2_arctic_WAV/ERMS_arctic_b0494,n eh v er s ow s t r ey n jh ah p r aa f ah t k ey m ah p t uw jh er uw s ah l ah m,n eh b er s ow ah s t r ey n jh ah p r ow f ah t k ey m aa p t uw jh er uw s ah l eh m,ERMS,Spanish
446,L2_arctic_WAV/ERMS_arctic_b0503,dh ah s eh n t s ah v s t r ey n jh v eh jh ah t ey sh ah n b l uw ao f dh ah t r aa p ih k l ae n d,d iy s eh n t s ah v s t r ey n jh b eh jh ah t ey sh ah m b l uw ao f dh ah t r aa p ih k l ae n t,ERMS,Spanish
447,L2_arctic_WAV/ERMS_arctic_b0534,ay l t eh l y uw dh ah l ay b r eh r iy ah n s eh d w ih dh ah b r ay t ah n ih ng f ey s,ay l t eh l y uw d ah l iy b r eh r iy ah n s eh t w iy dh ah b r ay n ah n ih ng f ey s,ERMS,Spanish
448,L2_arctic_WAV/ERMS_arctic_b0538,ae t dh ah b eh s t dh ey w er n eh s ah s eh r iy ae k s eh s er iy z,aa t d ah b eh s t d ey w er n eh s ah s aa r iy ae k s eh s er iy s,ERMS,Spanish
449,L2_arctic_WAV/HJK_arctic_a0003,f r er dh ah t w eh n iy ah th t ay m dh ae t iy v n ih ng dh ah t uw m eh n sh uh k hh ae n d z,f r er d ah t w eh n iy ah th t ay m d ae t iy v n ih ng d ah t uw m eh n sh uh k hh ae n d s,HJK,Korean
450,L2_arctic_WAV/HJK_arctic_a0005,w ih l w iy eh v er f er g eh t ih t,w ih l w iy eh v er f er g ae t ih t,HJK,Korean
451,L2_arctic_WAV/HJK_arctic_a0006,g aa d b l eh s ah m ay hh ow p ay l g ow aa n s iy ih ng dh eh m f er eh v er,g aa d b l ae s ah m ay hh ow p ay l g ow aa n s iy ih ng d eh m f er eh v er,HJK,Korean
452,L2_arctic_WAV/HJK_arctic_a0007,ae n d y uw ao l w iy z w aa n t t ah s iy ih t ih n dh ah s uh p er l ah t ih v d ih g r iy,ae n d y uw ao l w iy z w aa n t t ah s iy ih t ih n d ah s uh p er l ah t ih v d ih g r iy,HJK,Korean
453,L2_arctic_WAV/HJK_arctic_a0008,g ae d y uh r l eh t er k ey m jh ih s t ih n t ay m,g ae d y uh r l eh t er k ey m jh ih s t ih n t ay m,HJK,Korean
454,L2_arctic_WAV/HJK_arctic_a0010,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw s ih ng g ey m,HJK,Korean
455,L2_arctic_WAV/HJK_arctic_a0011,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,HJK,Korean
456,L2_arctic_WAV/HJK_arctic_a0013,hh iy w ah z ey hh eh d sh ao r t er dh ae n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ah t f ah z iy k,hh iy w ah z ey hh ae d sh ao r t er dh ae n hh ih z k ah m p ey n y ah n ah v ao l m ow s t d eh l ah k ah t f ah jh iy k,HJK,Korean
457,L2_arctic_WAV/HJK_arctic_a0018,dh eh r w ah z ah ch ey n jh n aw,d eh r w ah s ah ch ey n jh n aw,HJK,Korean
458,L2_arctic_WAV/HJK_arctic_a0019,ay f aa l ow d dh ah l ay n ah v dh ah p r ah p ow z d r ey l r ow d l uh k ih ng f r er ch ae n s ih z,ay f aa l ow d d ah l ay n ah v dh ah p r ah p ow z d r ey l r ow t l uh k ih ng f r er ch ae n s ih s,HJK,Korean
459,L2_arctic_WAV/HJK_arctic_a0020,k l ah b z ah n d b ao l z ae n d s ih t iy z g r uw t uw b iy ow n l iy m eh m er iy z,k l ah b s ah n d b ao l s ae n d s ih t iy s g r uw t uw b iy ow n l iy m eh m er iy s,HJK,Korean
460,L2_arctic_WAV/HJK_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay s ih ng ih t,HJK,Korean
461,L2_arctic_WAV/HJK_arctic_a0022,hh aa r d l iy w er aa r p l ae n z m ey d p ah b l ih k b iy f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa r d l iy w er aa r p l ae n s m ey d p ao b l ih k b iy f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,HJK,Korean
462,L2_arctic_WAV/HJK_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ih t ah l k w ih k l iy ao r g ah n ay z d ae n d p ah t ih sh ah n d f r er dh ah s ey m p r ih v ih l ah jh ah z,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ih t ah l k w ih k l iy ao r g ah n ay s d ae n d p ah t ih sh ah n d f r er dh ah s ey m p r ih v ih l ah jh ah s,HJK,Korean
463,L2_arctic_WAV/HJK_arctic_a0024,ih t w ah z m ay r ih p ao r t s f er m dh ah n ao r th w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w ah s m ay r ih s p ao r t s f er m dh ah n er r th w ih ch ch ih f l iy ih n d uw s t p iy p ah l t uw b ay,HJK,Korean
464,L2_arctic_WAV/HJK_arctic_a0025,ay w ah z ah b aw t t ih d uw dh ih s w eh n k uw l er jh ah jh m ah n t p r iy v ey l d,ay w ah s ah b aw t t ih d uw d ih s w eh n k uw l er jh ah jh m ah n t p r iy v ey l t,HJK,Korean
465,L2_arctic_WAV/HJK_arctic_a0026,ih t ah k er d t ah m iy dh ae t dh eh r w uh d hh ae v t uw b iy ae n ah k aw n t ih ng,ih t ah k er r r ah m iy d ae t d eh r w uh d hh ae v t uw b iy ae n ah k aw n t ih ng,HJK,Korean
466,L2_arctic_WAV/HJK_arctic_a0027,t uw m ay s er p r ay z hh iy b iy g ae n t ih sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t uw m ay s er p r ay s hh iy b iy g ae n t ih sh ow ae k sh ah l ih n t uw s iy ae s ah m ih n m ay f ey v er,HJK,Korean
467,L2_arctic_WAV/HJK_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r aa b er iy b r ay b er iy f r aw d,HJK,Korean
468,L2_arctic_WAV/HJK_arctic_a0029,dh eh r f ao r s ih z w er ao l r eh d iy m uw v ih ng ih n t uw dh ah n ao r th k ah n t r iy,d eh r f ao r s ih s w er ao l r ae d iy m uw v ih ng ih n t uw dh ah n ao r s k ah n t r iy,HJK,Korean
469,L2_arctic_WAV/HJK_arctic_a0030,ay hh ae d f ey th ih n dh eh m,ay hh ae d f ey th ih n dh ae m,HJK,Korean
470,L2_arctic_WAV/HJK_arctic_a0031,dh ey w er th r iy hh ah n d r ah d y aa r d z ah p aa r t,d ey w er th r iy hh ah n d r ah d y aa r d z ah p aa r t,HJK,Korean
471,L2_arctic_WAV/HJK_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s ih n s d ae n s ah m m ih s t ih r iy ah s f ao r s hh ae s b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,HJK,Korean
472,L2_arctic_WAV/HJK_arctic_a0036,sh iy t er n d ih n ae t dh iy hh ow t eh l,sh iy t er n d ih n ae t d iy hh ow t eh l,HJK,Korean
473,L2_arctic_WAV/HJK_arctic_a0037,ay w ah z dh iy ow n l iy w ah n hh uw r ih m ey n d s ih t ih ng,ay w ah z dh iy ow n l iy w ah n hh uw r ih m ey n d s iy t ih ng,HJK,Korean
474,L2_arctic_WAV/HJK_arctic_a0038,w ih l hh ae v t uw w ao ch aa r ch ae n s ih z,w ih l hh ae v t uw w ao ch aa r ch ae n s ih s,HJK,Korean
475,L2_arctic_WAV/HJK_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih dh ih n ah w iy k ao r t eh n d ey z,d ah sh iy p sh uh d b iy ih n w ih d ih n ah w iy k ao r t eh n d ey s,HJK,Korean
476,L2_arctic_WAV/HJK_arctic_a0040,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah p ow s y uw w ah n d er w ay sh iy ih s k ah m ih ng ah p hh iy r,HJK,Korean
477,L2_arctic_WAV/HJK_arctic_a0041,m iy n w ay l ay l g ow aw t t ih b r iy dh ah s p eh l,m iy n w ay l ay l g ow aw t t ih b iy t ah s p eh l,HJK,Korean
478,L2_arctic_WAV/HJK_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aw k uh d hh iy ih k s p l ey n hh ih s p ah z eh sh ah n ah v dh ah s k ae ch,HJK,Korean
479,L2_arctic_WAV/HJK_arctic_a0045,hh iy m uw v d ah w ey eh z k w ay ah t l iy ae z hh iy hh ae d k ah m,hh iy m uw v d ah w ey eh s k w ay ah t l iy ae s hh iy hh ae d k ah m,HJK,Korean
480,L2_arctic_WAV/HJK_arctic_a0046,dh ah g er l f ey s t hh ih m hh er ay z sh ay n ih ng w ih th s ah d ah n f ih r,d ah g er l f ey s t hh ih m hh er ay s sh ay n ih ng w ih th s ah d ah n f ih r,HJK,Korean
481,L2_arctic_WAV/HJK_arctic_a0047,k l ow s b iy s ay d hh ih m g l iy m d dh ah w ay t f ae ng z ah v dh ah w uh l f d ao g,k l ow s b iy s ay d hh ih m g l iy m d dh ah w ay t f ae ng s ah v dh ah w uh l f d ow k,HJK,Korean
482,L2_arctic_WAV/HJK_arctic_a0048,hh iy l uh k t ae t dh ah hh ae ng k er ch ih f m ao r k l ow s l iy,hh iy l uh k t ae t dh ah hh ae ng k er ch ih f m ao r k l ow s l iy,HJK,Korean
483,L2_arctic_WAV/HJK_arctic_a0051,dh ah l ey s w ah z ah v ah d eh l ah k ah t ay v er iy k ah l er f ey n t l iy t ih n t ih d w ih dh y eh l ow,d ah l ey s w ah z ah v ah d eh l ah k ah t ay v er iy k ao l er f ey n t l iy t ih n t ih d w ih d y eh l ow,HJK,Korean
484,L2_arctic_WAV/HJK_arctic_a0052,ih t w ah z ah k y uh r iy ah s k ow ih n s ih d ah n s,ih t w ah s ah k y uh r iy ah s k ow ih n s ih d ah n s,HJK,Korean
485,L2_arctic_WAV/HJK_arctic_a0053,s ah d ah n l iy hh ih z f ih ng g er z k l ow z d t ay t l iy ow v er dh ah hh ae ng k er ch ih f,s ah d ah n l iy hh iy z f ih ng g er s k l ow s d t ay t l iy ow v er d ah hh ae ng k er ch ih f,HJK,Korean
486,L2_arctic_WAV/HJK_arctic_a0054,dh eh r w ah z n ah th ih ng aa n dh ah r aa k,d eh r w ah z n ah th ih ng aa n dh ah r aa k,HJK,Korean
487,L2_arctic_WAV/HJK_arctic_a0058,ay k ey m f r er ih n f ao r m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy dh ae n eh n iy th ih ng eh l s,ay k ey m f r er ih n f ao r m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy d ae n eh n iy t ih ng eh l s,HJK,Korean
488,L2_arctic_WAV/HJK_arctic_a0059,hh ih z ih m ae k y uw l ih t ah p ih r ah n s w ah z g ao n,hh iy s ih m ae k y uw l ey t ah p ih r ah n s w ah s g ao n,HJK,Korean
489,L2_arctic_WAV/HJK_arctic_a0060,eh n iy w ey n ow w ah n s ao hh er l ay k dh ae t,eh n iy w ey n ow w ah n s ao hh er l ay k d ae t,HJK,Korean
490,L2_arctic_WAV/HJK_arctic_a0062,dh ah m eh n s t eh r d ih n t uw iy ch ah dh er z f ey s,d ah m ae n s t eh r d ih n t uw iy ch ah d er s f ey s,HJK,Korean
491,L2_arctic_WAV/HJK_arctic_a0063,y eh s ih t w ah z ah m ae n hh uw ae s t ah s t r ey n jh er,y eh s ih t w ah s ah m ae n hh uw ae s t ah s t r ey n jh er,HJK,Korean
492,L2_arctic_WAV/HJK_arctic_a0064,dh ah f ao r th ah n d f ih th d ey z p ae s t w ih dh aw t eh n iy d ih v eh l ah p m ah n t s,d ah f ao r th ah n d f ih t d ey s p ae s t w ih d aw t eh n iy d ih v eh l ah p m ah n t s,HJK,Korean
493,L2_arctic_WAV/HJK_arctic_a0065,dh ey k l ow z d n aw ah n t ih l hh ih z f ih ng g er z w er l ay k k ao r d z ah v s t iy l,d ey k l ow s d n aw ah n t ih l hh ih s f ih ng g er s w er l ay k k ao r d s ah v s t ih l,HJK,Korean
494,L2_arctic_WAV/HJK_arctic_a0067,sh uh r l iy ay w ah l ih k s k y uw z y uw sh iy k r ay d,sh uh r l iy ay w ah l ih k s k y uw s y uw sh iy k r ay d,HJK,Korean
495,L2_arctic_WAV/HJK_arctic_a0071,hh w ah t w ah z dh iy aa b jh eh k t ah v y uh r l ih t ah l s eh n s ey sh ah n,hh w ah t w ah s d iy aa b jh eh k t ah v y uh r l ih t ah l s eh n s ey sh ah n,HJK,Korean
496,L2_arctic_WAV/HJK_arctic_a0073,dh ah p r ah m ow t er z ay z w er hh eh v iy w ih dh l ih t ah l p ah f iy b ae g z ah n d er dh eh m,d ah p r ah m ow t er s ay s w er hh ae v iy w ih d l ih t ah l p ah f iy b ae g s ah n d er d ae m,HJK,Korean
497,L2_arctic_WAV/HJK_arctic_a0075,dh eh r hh ae z b ih n ah ch ey n jh sh iy ih n er ah p t ih d hh ih m,d eh r hh ae s b ih n ah ch ey n jh sh iy ih n er ah p t ih d hh ih m,HJK,Korean
498,L2_arctic_WAV/HJK_arctic_a0076,dh ah g r ey ay z f aa l t er d dh ah f l ah sh d iy p ah n d,d ah g r ey ay z f aa l t er d d ah f l ah sh d iy p ah n d,HJK,Korean
499,L2_arctic_WAV/HJK_arctic_a0077,ih t ih z dh ah f ay er p aa r t l iy sh iy s eh d,ih t ih z d ah f ay er p aa r t l iy sh iy s ae d,HJK,Korean
500,L2_arctic_WAV/HJK_arctic_a0078,dh eh n ae n d ae t s ah p er hh iy t r ay d t ah f ae dh ah m hh er,d ae n ae n d ae t s ah p er hh iy t r ay d t ah f ae th ah m hh er,HJK,Korean
501,L2_arctic_WAV/HJK_arctic_a0079,ih t w ah z ah l aa r jh k ah n uw,ih t w ah z ah l aa r sh k ah n uw,HJK,Korean
502,L2_arctic_WAV/HJK_arctic_a0081,hh w ah t ih f sh iy d ih d n aa t k ah m t ih dh ah r aa k,hh w ah t ih f sh iy d ih d n aa t k ah m t ih d ah r aa k,HJK,Korean
503,L2_arctic_WAV/HJK_arctic_a0082,hh ih z f ey s w ah z s t r iy m ih ng w ih dh b l ah d,hh ih s f ey s w ah s s t r iy m ih ng w ih d b l ah t,HJK,Korean
504,L2_arctic_WAV/HJK_arctic_a0085,ah t r ih k ah l ah v f r eh sh b l ah d r ae n ow v er hh ih z f ey s,ah t r ih k ah l ah v f r ae sh b l ah d r ae n ow v er hh ih z f ey s,HJK,Korean
505,L2_arctic_WAV/HJK_arctic_a0086,d eh th hh ae d k ah m w ih dh t eh r ah b ah l s ah d ah n n ah s,d ae th hh ae d k ah m w ih t t eh r ah b ah l s ah d ah n n ah s,HJK,Korean
506,L2_arctic_WAV/HJK_arctic_a0088,hh iy m ey d sh uh r dh ae t dh ah m ae g ah z iy n w ah z l ow d ih d ae n d r iy z uw m d hh ih z p ae d l ih ng,hh iy m ey d sh uh r d ae t d ah m ae g ah zh iy n w ah z l ow d ih d ae n d r iy jh uw m d hh ih z p ae d l ih ng,HJK,Korean
507,L2_arctic_WAV/HJK_arctic_a0089,dh ah n ay t g l ow w ah z t r eh ch er ah s t ih sh uw t b ay,d ah n ay t g l ow w ah z t r eh ch er ah s t ih sh uh t b ay,HJK,Korean
508,L2_arctic_WAV/HJK_arctic_a0090,dh ah s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,d ah s ih ng ng v oy s ah p r ow ch t r ae p ah d l iy,HJK,Korean
509,L2_arctic_WAV/HJK_arctic_a0091,hh ih z b l ah d g r uw hh aa t w ih dh r ey jh ae t dh ah th ao t,hh ih s b l ao d g r uw hh aa t w ih d r ey jh ae t dh ah th ao t,HJK,Korean
510,L2_arctic_WAV/HJK_arctic_a0092,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng dh ah sh ae d ow z ah v b ow th sh ao r z,hh iy w eh n t d aw n ih n m iy d s t r iy m s er ch ih ng dh ah sh ae d ow s ah v b ow th sh ao r s,HJK,Korean
511,L2_arctic_WAV/HJK_arctic_a0093,f r er ah f uh l m ih n ah t hh iy k r aw ch t ae n d l ih s ah n d,f r er ah f uw l m ih n ah t hh iy k r aw ch t ae n d l ih s ah n t,HJK,Korean
512,L2_arctic_WAV/HJK_arctic_a0094,hh iy hh ae d b eh r l iy eh n t er d dh ih s w eh n hh iy s ao dh ah g l ow ah v ah f ay er,hh iy hh ae d b eh r l iy eh n t er d d eh s w eh n hh iy s ao dh ah g l ow ah v ah f ay er,HJK,Korean
513,L2_arctic_WAV/HJK_arctic_a0095,ah b ih g k ae n v ah s t eh n t w ah z dh ah f er s t th ih ng t ah k ah m w ih th ih n hh ih z v ih zh ah n,ah b ih g k ae n v ah s t eh n t w ah s d ah f er s t t ih ng t ah k ah m w ih th ih n hh ih z v ih jh ah n,HJK,Korean
514,L2_arctic_WAV/HJK_arctic_a0096,p er hh ae p s sh iy hh ae d ao l r eh d iy m eh t hh er f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,p er hh ae p s sh iy hh ae d ao l r eh d iy m ae t hh er f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,HJK,Korean
515,L2_arctic_WAV/HJK_arctic_a0097,dh eh n y uw k ae n er ey n jh y er s eh l f k ah m f er t ah b l iy ah m ah ng dh iy z r ow b z ih n dh ah b ow,d ae n y uw k ae n er ey n jh y er s eh l f k ah m f er t ah b l iy ah m ah ng d iy s r ow b s ih n d ah b ow,HJK,Korean
516,L2_arctic_WAV/HJK_arctic_a0098,sh ae l ay k eh r iy y uw,sh eh l ay k eh r iy y uw,HJK,Korean
